0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-7.5288,11.591,-7.0476,0.94664,-2.866,-2.3976,-0.42689,-2.3993,6.4475,-5.4108,-1.4818,4.8051,0.9705,-0.54765,3.0672,1.8849,-2.9547,3.8759,1.9361,1.213,-2.5836,0.85484,-2.8458,-2.1692,0.14923,-5.0636,2.6703,0.86431,1.3726,-0.1514,-2.2605,-0.43011,1.0641,-1.5729,1.8449,2.0608,-0.47904,0.95666,0.64322,0.53336,0.43789,-2.0906,-0.89979,0.18487,-2.0148,1.7858,-2.3732,-0.057011,-0.60207,0.78572,-0.64557,0.6953,0.92669,-1.3873,1.2425,1.7565,1.4065,1.0737,0.86932,2.2975,-1.1596,-0.44297,0.17432,0.043879,4
-12.004,-3.2277,-4.1886,-5.9592,1.7971,4.5019,7.0385,-0.41264,1.3432,-4.4138,-0.16204,4.9244,-0.47608,2.887,-2.1436,-1.8165,3.4097,2.4884,-2.5765,-3.1818,0.54964,-2.4066,4.0088,0.37404,-0.83446,-4.5003,-1.1832,0.3665,-0.42156,3.0126,-2.9696,-0.83465,-0.46367,-4.7589,-2.8891,4.9617,-0.53526,-0.27807,-1.0368,1.4528,0.83424,-1.1303,-1.8915,-2.8189,-0.46893,1.3009,2.5057,-0.98612,2.6888,-0.90033,-1.3879,-1.6446,0.40457,-1.5611,0.36103,-1.1782,-0.93702,-0.00055546,-1.9789,-1.6103,-0.2922,-0.16112,1.8102,-1.0853,4
-12.902,-0.17355,-5.3979,-8.6896,-1.9776,6.6736,5.1365,-3.5839,1.4356,-6.1826,1.9166,8.2774,3.9855,-1.1404,-0.14379,-2.1997,-1.1395,0.93079,0.21778,-0.25953,0.9695,0.16008,-2.4471,0.44022,2.0604,-2.8135,2.8372,-0.6717,-1.2086,3.4445,0.93032,-2.9164,0.2692,-0.079096,-0.085282,1.4527,-1.617,2.0453,-0.9043,0.96049,1.669,-2.0813,-3.399,-0.76975,-1.1344,-1.0708,0.97077,-1.3018,1.8154,0.54142,-0.87156,-1.3645,1.404,-2.7394,-0.38265,1.2976,-0.42682,-1.2605,-1.5193,-0.6904,-0.31425,-0.31483,1.6942,-0.051727,4
-12.597,4.9122,-8.019,2.817,-3.8024,0.13644,-1.8031,-0.75202,3.9708,-2.7539,2.3803,6.3302,4.0569,0.79504,-2.3406,5.1037,-3.274,0.71493,1.2457,3.2157,-1.7508,0.10352,-3.2693,0.59722,0.27236,-4.1794,0.63076,1.31,0.1451,2.3363,-1.9371,-1.8903,1.2049,-1.847,1.8375,2.8294,-2.0746,-0.14526,-0.9653,0.57711,1.4853,-3.1515,-2.7915,1.3517,-1.9752,1.5259,0.034019,-0.31929,-0.80199,1.0541,-1.2522,-0.18042,1.2984,-0.67092,1.2251,2.3801,2.2377,-0.05637,-0.65151,1.6635,0.75993,0.84887,0.91803,-0.49658,4
-10.472,4.0624,-6.1859,-1.7095,-5.2011,0.8427,1.3818,0.41408,3.5879,-8.6481,2.0714,7.3475,3.4112,1.7632,-1.2845,-3.8552,1.2915,2.7169,3.0688,-0.51327,-1.4022,-0.38338,-2.7288,0.26097,-1.8738,-2.3389,1.3486,2.1641,-0.38475,3.4877,1.1769,-0.58845,0.70194,-2.7996,2.9776,1.9643,-0.67843,2.5923,-1.1017,2.3397,0.87835,-3.4669,-3.0983,-0.49591,-1.9738,-0.47273,1.4605,0.080933,1.5992,1.1099,0.22649,-2.944,0.66789,-0.71967,-0.72931,1.2909,1.7919,0.85229,0.070235,1.7787,-0.41755,0.54601,0.69528,-2.4338,4
-7.767,-0.80975,-6.2903,-9.2974,0.46596,8.491,6.4389,-6.6137,-0.00040197,-3.0473,-0.67142,0.59265,-2.4084,-4.9159,-2.0967,-2.0856,-0.89233,0.0831,-1.0868,-1.9738,0.3271,-1.8488,2.4549,-1.4343,-1.0308,-0.99471,1.3108,-0.95261,-1.9356,2.5409,0.66078,-3.3445,1.072,-2.8565,-0.9341,1.1035,0.51424,1.1906,0.69583,1.7362,-1.6013,-0.48706,-3.945,-4.2149,-1.8585,0.35393,1.7241,-1.6904,-0.44746,-0.94034,-0.71,-0.88659,0.67919,1.4828,1.1519,-1.3612,-0.17228,1.9727,0.50795,-1.4776,2.0668,0.042791,1.0623,0.21515,4
-8.1132,7.0058,-10.115,-1.1207,-3.7998,0.94416,-0.18811,-4.0834,0.97934,-6.3064,0.2461,1.6849,2.4741,-3.2378,-0.25406,3.2817,-1.8053,4.8176,-0.00072813,1.814,-3.9855,1.0197,-0.83009,1.6973,0.24636,-1.7642,-0.75673,0.26983,1.8766,2.0162,-0.93585,-0.43164,1.1771,-1.7902,1.2926,0.92218,-2.0593,1.4743,0.63517,2.5128,0.89965,-3.4022,-0.44719,-1.2993,-1.9842,1.5876,0.94493,-0.83839,-0.27747,0.035919,-0.072793,0.71822,2.2822,0.44838,0.082841,-0.16746,1.5159,0.65573,-0.52258,2.9643,0.86486,1.0391,0.66521,-0.30899,4
-7.7741,6.4651,-7.3235,5.0506,-2.3161,0.98425,1.8655,0.65096,10.45,-0.82363,0.91945,7.9466,3.4741,2.4362,-1.8527,1.0819,-3.8672,0.63628,0.53662,1.2916,-1.1363,-1.451,-4.8139,2.5363,0.62697,-4.6395,1.9572,3.2772,-1.775,0.24961,0.045269,-2.1387,0.79204,-3.6215,2.0397,2.4318,-1.1946,1.6741,-1.6402,-1.0073,1.0164,-4.0654,-3.823,1.9778,-0.24365,1.0897,0.56755,0.64275,0.24836,3.2917,-0.83893,-1.9319,0.61162,-1.2933,-1.2596,2.5703,-0.45228,-0.18597,-0.61808,-1.602,-1.3099,0.1465,-0.11841,0.24125,4
-8.4981,10.188,-4.4146,6.2985,-4.3006,0.041637,2.4287,-2.5214,5.3519,-4.102,0.64598,6.5536,3.4635,1.8583,1.3823,4.5307,-5.7779,-0.10481,3.1497,0.88787,-0.21398,-1.0773,-5.0304,-0.84798,1.1066,-3.3319,1.6721,2.047,-1.1863,0.88742,-0.0084277,-0.86305,1.4396,0.8832,2.8773,2.7585,0.50704,-1.7793,1.309,-0.36845,0.46501,-2.4482,-1.6492,3.5532,0.041499,-0.63649,-0.025129,-0.063581,-0.78995,1.399,-0.15537,0.56251,0.93836,-2.4906,1.9544,1.7587,0.32709,-0.81323,-0.24374,-0.28921,-0.51352,-1.7556,1.1761,0.69049,4
-6.0114,1.0996,-7.4751,8.3016,7.3933,6.1696,2.3725,3.1872,7.9332,-2.2508,2.1547,3.2904,0.025782,2.6283,-1.378,5.5744,2.0619,3.187,-3.5067,-1.0706,-2.829,-3.213,-1.7104,0.61543,1.0325,-7.7266,-2.8158,3.1288,0.80863,-2.7842,1.1613,-0.46435,-0.93816,-0.88229,-2.5139,0.84448,0.92231,-0.31305,-2.1297,0.36751,0.07129,0.29408,-2.0124,0.60108,-1.1394,0.69689,0.42981,-1.0262,1.1285,0.44951,0.097662,-0.76515,-0.65976,-0.22121,0.91591,1.7992,-0.35082,0.34827,-2.1788,0.57259,-1.3326,-0.29383,1.1712,-0.60692,4
-1.4429,8.6674,-6.5166,4.2049,0.94619,0.23375,0.11542,-6.6917,6.609,-1.77,-3.6281,4.4838,5.8413,-4.1993,-0.85858,5.0841,-3.289,1.3986,1.1835,1.222,-2.8359,3.5133,-5.8017,3.7421,0.5134,-0.7088,-0.6877,1.8133,-0.31706,1.1124,0.51265,0.88426,2.2741,1.8589,1.7598,-2.2158,-1.6411,-0.65326,3.1265,1.2461,0.029613,-2.747,1.2856,1.3192,-0.37607,0.18734,0.8167,1.4295,-0.027881,-0.48907,-0.83206,-0.11583,0.79653,-2.3153,-1.0733,-1.3076,0.40782,-0.08889,-0.54295,0.23494,1.1804,0.55138,-0.28187,1.5289,4
-5.1872,12.642,-9.0581,2.3865,0.024432,1.3614,0.36862,-2.9652,5.0724,-2.9455,-3.2053,2.1907,3.1473,-2.7577,0.6434,6.2755,-5.565,1.4863,0.20335,-1.8863,-1.4594,2.294,-3.748,-0.20474,3.6503,-4.3469,1.6448,1.9509,1.226,-0.12156,1.0242,-1.3867,-0.034865,2.0991,1.4711,-0.99175,-0.30936,0.84794,-0.43108,0.093811,1.0823,0.94237,-1.1116,2.1146,-0.1829,3.2566,-0.59701,-0.38855,0.38897,1.3346,-0.77322,0.17935,-0.17295,-1.4355,0.91317,-0.26376,-0.814,0.30576,0.13387,-0.63889,0.37602,-0.70003,0.98881,1.2398,4
-9.7709,-2.4995,-1.543,-7.7096,-0.30476,12.389,3.0269,-3.8279,-0.35377,-4.8527,3.6595,7.4896,1.7933,0.14775,2.2177,-2.0737,-2.0022,-1.2272,-1.2739,4.8496,-0.64554,2.3454,-2.8422,1.3511,0.72811,-3.7693,3.3441,-0.41199,1.4348,2.7192,-1.5699,-2.1891,-1.0659,-2.3895,1.0921,-0.32285,-0.31461,1.3285,1.3052,0.28493,0.75557,1.4068,-1.9586,-1.1137,-1.4015,0.61358,1.9163,-0.90419,2.8204,-0.83007,-0.63897,-0.92304,2.059,-0.42819,0.81233,1.5163,1.1096,-0.32735,-1.534,-0.62371,0.25471,0.19649,1.6175,-1.0972,4
-8.5298,-3.0534,-8.3155,1.369,4.0338,3.898,3.7992,0.61011,0.85262,-6.6249,2.6051,1.1984,-3.4503,2.2271,-2.8871,-2.3196,6.3196,4.0471,-2.9761,-0.21389,0.69378,-1.3842,0.20139,0.57508,-2.6245,-4.9574,-3.1479,0.78255,1.6087,0.88759,-2.1195,0.44837,-1.1911,-4.1952,-0.037974,3.206,-0.029983,1.0051,-1.0157,1.9401,0.43194,-0.16298,-0.85369,-2.9752,-2.5671,0.83502,1.4291,-1.8369,-0.24095,-0.32807,0.40663,-1.543,0.1687,-1.1389,-0.6786,2.5577,0.31341,-0.90551,-0.80745,1.2711,0.9576,-0.26726,0.10949,-1.7875,4
-2.651,3.3917,-5.3739,6.6418,7.486,4.5678,5.6871,-0.45391,10.634,-1.084,-1.2628,6.3887,5.0437,1.0094,-4.8726,3.1303,1.1698,1.0396,-0.34363,-4.7922,-1.3542,0.24641,-1.893,3.8524,0.37377,-4.9839,-0.31306,4.2801,-2.1646,-0.39302,-0.82675,0.83034,-1.7518,0.61166,-3.117,1.729,0.42642,-0.59094,-1.4758,1.1989,0.23147,-0.43169,-0.87138,0.65765,2.6166,0.45767,0.17239,0.078595,3.5428,1.5095,0.2335,-0.92839,-0.92973,-1.0858,0.46903,0.31078,0.56865,-0.68715,-1.0959,-1.9657,0.56002,0.28863,0.21881,-0.93392,4
-6.1129,2.6492,-4.6741,-9.8096,1.315,9.4602,7.7578,-1.8805,0.15006,-8.6189,1.2415,8.5079,0.52671,2.3093,0.35659,-1.904,-0.28403,0.63669,1.1428,1.132,-0.92226,-0.23773,-2.6542,-1.4559,3.7561,-4.1387,1.5991,-4.0145,0.58184,0.63213,1.1948,-1.1184,0.25709,-1.1141,0.30456,-0.82426,0.86927,3.007,-1.0293,0.48558,0.81255,1.0242,-2.9458,-0.49264,-1.4593,-0.2502,1.6655,0.59073,1.759,1.1212,0.82318,-0.67743,0.37924,-0.12948,-1.3336,0.45986,0.85978,-1.164,-0.67272,-1.5741,-1.9448,-1.2532,0.56772,-0.88295,4
-11.754,1.6671,-7.7942,-5.7903,-2.0743,-0.87274,0.83814,-1.0909,3.2694,-4.4691,-2.1082,3.7216,3.7595,-0.20372,-0.7476,-4.6423,-0.89681,2.8752,3.6623,1.6876,-3.0343,1.9722,-0.025043,-2.1538,-0.54429,-5.8259,1.3488,-0.62308,1.4048,1.2977,-0.84727,-1.1322,1.5268,-3.2388,1.3895,1.8743,-1.6005,1.6,-0.41596,1.8518,0.30542,-2.4104,-3.124,-2.3286,-3.2302,-0.77644,0.13368,-2.4947,-0.25693,0.23356,-0.99927,-3.3557,1.6422,-1.6201,-1.3185,3.164,-0.18156,-1.3193,-0.59321,0.89801,-0.8136,-1.4818,-0.8577,0.30321,4
-8.3237,9.3252,-9.6301,-0.71055,-3.7717,-2.1951,-1.4191,-2.7981,3.7518,-4.4712,-0.42992,4.1578,2.7515,-1.4818,0.74656,0.4814,-4.3049,3.784,2.0663,1.3172,-2.9231,2.4879,-2.1663,0.89259,0.58287,-3.9752,0.51683,1.611,0.66109,2.0949,-0.28973,0.12968,1.1575,-1.4514,2.1334,1.6659,-0.67997,0.20814,-1.2791,1.4582,1.1032,-2.6146,0.71048,0.22811,-1.6676,1.0629,-1.0471,-0.57373,-1.1146,-0.70557,-0.9458,0.48451,0.061727,0.63303,1.3782,0.94077,1.432,0.13401,0.51415,2.5198,-0.21206,0.2422,1.1421,0.3293,4
-8.5856,4.1599,-11.272,1.7375,-0.55685,3.0132,4.5726,-0.71563,6.0553,-6.2368,0.42787,3.5698,1.9774,1.6974,-3.6497,-1.1625,-0.65913,5.1017,-2.1209,-2.6321,0.82352,-1.6966,1.6456,2.8245,0.1409,-2.4121,-1.455,2.3646,-0.11538,1.671,0.39436,-1.4844,-0.79931,-3.7604,-1.0496,5.1763,0.28537,0.22514,-3.4681,3.1024,-0.28743,-2.2727,-1.8649,-1.5718,0.32445,-0.76526,1.602,-1.5496,2.0694,0.46725,-0.73293,0.83206,-0.81629,0.43425,0.63411,0.91624,0.32211,0.88929,0.41447,0.66195,0.18252,1.1692,0.96251,-0.5837,4
-3.1857,-5.1694,-4.395,7.903,5.289,2.0593,-3.1492,-1.1833,-4.054,1.8691,4.7808,7.1795,-2.1481,0.3449,5.788,-5.2105,-1.0636,4.7084,-4.729,-4.1607,-0.94057,-1.5772,-0.19455,2.5165,-1.1098,0.28224,-1.5204,-0.10933,-1.4203,2.7032,-1.3645,0.23353,-0.72437,-1.2277,2.8227,0.48435,-1.8917,0.24188,0.36316,4.6735,-0.078672,-2.0335,-0.90218,-3.5117,-0.20925,0.27943,4.3903,0.75376,0.52413,-0.71121,1.3891,-1.61,0.29386,1.6797,0.90843,0.55154,-0.072634,0.26488,-0.12712,0.0046346,0.53169,-1.0754,1.6091,-2.2577,4
-8.6404,2.2387,-5.3951,-4.845,3.4541,6.2063,2.8922,0.86522,-0.22131,-6.6678,7.4328,3.9102,-4.0235,1.3481,-0.37899,2.7403,1.0041,0.89387,-2.0492,-3.3772,-0.2382,-3.2462,1.488,0.64166,-1.7921,-4.2716,0.36912,4.448,1.1173,1.0249,2.4186,-1.1922,1.3809,-4.6284,-3.8649,1.657,0.28763,2.4543,-5.6936,-0.77654,-1.1586,-0.57329,-2.112,-1.8433,0.71888,-0.59019,1.7341,-1.5845,2.2964,1.3373,0.9956,-2.0295,0.43099,-0.0077575,-0.40828,-0.26791,0.46183,0.36331,0.045692,-1.123,0.59852,-0.6102,2.1891,-0.37143,4
-4.2237,7.7774,-10.004,7.6487,3.1984,6.9349,1.9082,0.1637,4.7866,-3.3369,2.6704,4.3334,1.3091,0.80674,-0.28088,4.8676,-1.8375,-2.0136,-2.3658,-0.035336,0.52601,-2.1076,-2.0797,1.0718,2.7532,-5.6772,-1.5703,2.375,-0.84008,1.0424,1.4226,-0.4937,-0.42843,-3.7739,-0.2621,1.926,-0.20395,3.0436,-1.724,0.41868,0.73815,-1.3828,-3.426,0.40151,-0.058021,1.2948,1.0354,-1.3713,-0.15824,0.80413,-0.37706,-0.46463,-0.83717,-0.24718,0.56613,2.9305,-1.3601,-0.63651,-0.077479,-0.96073,-0.73171,0.35589,1.3156,0.94411,4
-11.19,0.81765,-8.0927,-8.6127,-1.1305,7.7346,4.2682,-1.5379,1.1024,-7.5123,-0.12095,5.0441,1.6535,-2.707,-1.6895,-1.432,0.018009,1.5879,-0.56924,-1.8797,-1.6594,0.54694,-1.1433,0.10964,-1.4942,-2.6755,2.6821,1.4269,-0.012111,2.5132,1.0997,-2.0053,0.96299,-1.5462,-0.52063,2.8675,-3.7785,2.1552,-1.7016,3.1483,1.146,-1.5767,-3.7677,-1.3773,-1.4635,-0.62016,3.0211,-1.3914,2.4053,0.39125,-0.63594,-0.49991,2.3302,-0.70855,-0.16435,1.0043,-1.4061,-1.1671,-0.064807,-0.14426,0.01706,0.22993,2.039,0.97269,4
-9.9297,-3.0551,-8.2877,-0.75817,-1.6504,7.4253,4.009,0.77991,3.3666,-6.1273,3.0944,4.0208,2.1209,0.3405,-3.6217,-3.9058,3.6174,3.3732,-2.8184,-1.1314,1.662,-0.49443,0.27262,3.6106,-2.0606,-5.0814,0.53539,2.7976,-0.29979,2.086,2.0343,-0.80902,-1.6711,-3.6026,-1.4859,2.9491,-0.96668,1.2282,-1.8991,3.7838,0.48252,2.1628,-2.4248,-1.0241,-1.0701,1.2307,1.8222,-1.7051,1.049,-0.49861,-0.11201,-0.62566,-0.61273,0.2548,2.5165,0.26049,-0.4423,-0.62272,-1.4073,-0.12414,0.5764,0.48586,1.3587,-0.95421,4
-4.2465,0.1888,-11.437,5.6125,7.2868,2.9976,4.1116,-1.5764,7.1238,-2.4229,0.17351,2.8889,-0.60517,1.4731,-3.2285,4.3666,2.8185,4.7203,-3.6332,1.7113,-2.7338,-2.2324,-1.7368,1.4147,-3.1523,-4.7192,-2.5412,1.5667,-0.53699,-1.8358,-0.64982,-0.4416,-1.2516,-0.26388,-2.194,1.5347,0.70164,-0.74318,-2.568,-0.33985,-0.42179,-0.49073,-1.7866,-0.5937,-0.45698,1.7345,0.57998,0.2698,-1.17,0.35897,0.35717,-0.60388,0.37093,-1.1651,-0.99688,2.0846,-0.19827,0.038801,-1.412,-0.58691,0.89245,-0.32655,1.7205,-0.45352,4
-4.3176,3.4427,-14.333,3.4599,2.2357,3.8126,-2.1231,-4.1883,5.1143,0.434,2.0737,2.2478,1.6284,0.94157,-2.7395,4.387,-2.6744,-0.39665,-5.2196,1.5745,0.75361,-1.4922,0.55178,2.5132,0.44698,-2.5309,1.3128,1.9606,-0.73346,-0.33332,-1.1882,-0.96849,-1.5913,-0.58811,-2.6653,0.31197,-1.5531,0.74707,-1.5256,-0.22368,0.25535,-0.90306,-0.91609,-0.20099,1.2561,2.184,0.48833,0.32999,-0.70883,-2.6872,-0.18959,-0.85126,-1.2652,1.5091,0.4435,1.7036,-0.094081,-0.16878,0.49455,-0.78452,-0.36906,-0.19485,0.7443,0.61507,4
-11.207,4.1761,-10.793,-2.8166,-2.0808,3.6179,2.5019,2.342,2.9423,-5.3226,1.8963,6.05,3.2164,2.1557,-1.8694,1.0629,-2.7008,1.4316,-0.032013,-3.1758,1.0271,-1.9976,0.22372,-1.3274,0.28789,-5.5153,-0.12531,3.033,-0.55149,2.0275,-0.19707,-2.0366,0.014735,-2.5944,-1.577,5.1111,-2.0393,1.8259,-5.5039,1.1098,-1.2096,-2.6355,-2.4319,-0.63139,-0.38136,-0.44312,1.4806,-1.4229,1.1935,0.45938,-0.49714,-1.5137,0.24292,0.62962,0.26246,2.3957,1.606,-0.69908,-0.69863,0.76717,-0.52878,0.58476,0.40584,-0.25165,4
-7.0582,2.7026,-8.4389,5.0065,0.91793,3.4303,1.8826,-0.28973,10.093,-2.9842,0.21819,6.7302,4.1183,2.8333,-2.765,2.1625,-3.5939,0.94117,-3.6896,2.6148,-1.9477,-0.26662,-4.6679,3.1782,-0.31913,-5.3912,2.6482,4.8805,-1.9361,-0.0958,0.93366,-2.3115,0.3029,-2.6154,0.20138,0.87156,-0.067415,1.3714,-3.7288,-0.95071,-0.071404,-2.2369,-2.4037,1.5146,0.0028321,1.0803,0.42999,-0.32102,0.21757,1.5854,0.95666,-0.2946,-0.24864,0.79642,0.19161,2.9903,1.0451,-0.07964,0.20686,-1.7531,0.36928,0.2981,0.8796,1.0807,4
-10.137,-1.943,-8.1906,-4.5085,5.3244,4.9491,5.3448,-0.93133,-0.074508,-6.4667,2.5056,3.7336,-2.7517,2.1755,-1.8682,-1.2404,3.2312,2.774,-1.5575,-3.1964,0.43499,-2.3174,-0.28881,1.9324,-2.5602,-3.8909,-1.4708,-0.10051,0.24515,0.041321,-0.17258,-0.20442,1.537,-1.878,-2.1191,5.3531,0.11459,-0.22681,-1.9398,2.9029,-0.55121,-0.27362,-2.9288,-3.9599,-1.8043,1.2208,3.1707,-1.5054,1.2878,0.22683,0.52745,-1.6178,0.39496,-1.9059,-0.15981,1.3488,-0.78307,0.54728,-1.5073,-1.2691,1.055,0.036261,1.9543,-1.8882,4
-7.322,6.967,-7.8863,2.8834,-2.8672,-4.1024,-1.4585,-3.7331,4.4214,-4.8851,-2.7113,4.8964,2.8439,-0.23793,-1.6663,0.96595,-3.0213,2.8514,2.5718,3.108,-3.5487,-0.38781,-2.7075,1.7758,0.7459,-3.9283,-1.1244,1.6572,0.20104,2.5461,0.9327,-0.51337,2.7166,0.70503,2.856,1.7019,-0.69955,-1.9445,1.8151,0.85183,1.3914,-3.1408,-0.75762,0.54802,-1.1043,1.3402,-0.11591,-0.51844,-1.7175,-1.4155,-0.99025,0.9037,0.52638,0.085327,-0.28575,1.3358,1.8677,0.99661,-1.5905,1.1084,-0.22643,-0.32692,2.2473,-0.14977,4
-3.0904,5.5375,-13.507,-2.5517,-3.7326,-0.70967,-1.1033,-4.3902,2.9509,-1.1409,-0.86556,-0.33781,3.2497,-1.6666,-3.7507,1.9008,-3.0719,3.4324,-0.53079,2.7757,-1.4237,-3.2092,2.669,0.41047,3.738,-0.68845,-0.61585,2.2654,1.2204,-0.36791,1.7221,-2.9394,-0.01267,0.11589,-0.65944,-2.7881,-2.56,1.7828,-0.097844,-0.43326,0.46258,-1.6127,-0.76228,-1.6957,-1.236,1.8224,1.6238,-0.93471,0.088215,-0.14749,-0.33639,-0.69688,-0.096666,0.05112,1.4474,1.2891,-0.21777,0.29038,0.91203,-0.0040875,0.53696,0.96363,0.98855,-0.44175,4
-6.0282,10.315,-5.3098,5.8379,-2.4992,-0.95557,2.2434,-4.9078,5.7984,-2.892,-0.50804,4.7306,3.3415,0.87636,2.0828,2.9142,-4.9208,2.4327,4.7978,1.4064,-5.5249,1.0569,-3.1742,1.4978,0.66329,-3.522,1.031,1.3615,0.003582,2.4788,-1.6029,1.4288,1.8265,-0.49532,2.325,1.8433,0.22824,-1.4058,0.98046,-0.010412,1.2646,-2.8446,-0.42249,1.3256,-1.2699,0.27043,0.095514,-0.19164,-0.4254,0.29977,-0.76724,1.3636,0.91052,-1.3048,0.81158,1.4876,-0.025341,-0.61459,-1.3866,1.6248,-0.27503,-1.2965,0.38675,1.6654,4
-6.0988,4.4511,-10.962,-2.9205,-1.8566,4.5121,0.17492,-3.2895,-1.3907,-5.809,2.2239,0.89265,-1.0804,-2.388,-3.4761,0.48321,-1.1347,2.1371,-1.4384,2.6104,0.064864,-0.56096,3.9749,0.80694,0.49307,-1.1621,-0.1527,-0.01608,-0.46169,1.0194,2.8691,-1.2071,0.03095,-3.0027,-0.27117,-0.41789,-1.9191,3.74,-2.4955,2.0895,-1.1262,-1.4187,-0.31833,-4.2619,-2.1507,1.6039,2.1101,-1.599,-0.1247,-1.2958,1.4879,-0.47047,0.38299,0.89727,0.30987,0.13177,0.47728,-0.42108,-0.029116,-0.93373,2.3556,-1.5499,-0.55216,-2.3819,4
-6.2289,3.6275,-9.9021,4.4214,1.2254,4.4618,5.4911,0.60828,8.3894,-4.502,-1.0828,5.4634,3.1155,2.2495,-3.5776,3.3077,0.5837,3.8014,-2.7153,-0.82664,-1.2781,-3.7198,-0.89723,3.0839,0.34201,-4.9904,-0.15847,3.4436,-0.9385,-1.1292,1.2468,-2.3514,-0.9483,-2.6626,-2.8143,3.65,-1.2965,-0.21863,-2.1612,-0.80695,1.4922,-2.2179,-3.4533,1.1283,1.5705,1.0218,1.4903,-0.37043,3.0534,1.7145,-0.16658,-0.62342,-1.6196,-0.11537,1.2705,1.4705,0.30267,-0.54587,-1.2067,-2.6504,-1.4732,-0.042717,2.1173,-0.77673,4
-11.33,-1.8227,-8.2192,-1.2987,-0.80072,5.2042,4.6071,2.7822,2.458,-6.1623,2.2189,5.0158,0.23064,3.2248,-2.2195,-2.9828,3.8564,2.5501,-3.4548,-2.2839,3.6215,0.099074,1.1168,1.2552,-2.0719,-3.0914,0.4581,3.5498,-1.2609,4.3006,0.67228,0.76304,-1.5045,-4.1185,-1.9716,3.1782,-0.092443,1.6363,-1.129,1.6451,1.2852,0.2101,-1.3818,-1.7622,-0.86409,0.33347,1.7235,-0.34584,0.91744,-1.2933,0.89593,-1.1108,-0.47687,-1.5514,2.1738,1.4852,-0.41517,-1.648,0.27162,-0.6034,2.0079,-0.50675,1.8194,-0.96111,4
-11.925,0.39484,-7.3193,-2.1458,-5.6009,4.5582,-0.65486,-1.3298,6.0094,-5.6662,1.9362,3.6931,2.2414,-0.17353,-3.6934,-1.6059,-1.5809,1.0673,-3.7877,0.086255,-0.45665,-0.28032,-2.2352,0.49244,-1.0251,-3.0319,0.21491,4.5049,2.4862,4.8714,-2.1022,-1.3788,-1.7551,-5.2006,-0.12661,3.4545,-2.4713,2.6529,-0.44278,2.0397,1.6515,-1.4567,-1.9991,-0.049327,-1.2457,-0.52249,0.3244,-0.73088,-0.44795,0.65722,-2.1835,-0.27815,1.027,-0.64187,0.89988,1.7459,-0.46855,-0.077855,-1.0703,1.9125,2.4007,0.074449,-0.6012,-0.095873,4
-4.2098,5.9098,-0.78293,8.3228,4.7686,3.107,6.038,0.98393,11.68,-2.0027,-5.3557,7.7315,5.8437,0.065985,-1.7326,0.62085,-2.1317,-2.358,4.0953,-5.0132,-2.3236,-0.98307,-3.7416,-0.18597,0.538,-3.603,1.4083,2.657,-3.1834,-0.60629,1.447,0.93877,2.0822,-0.5562,0.31768,-1.0875,0.5375,0.44205,-1.8433,0.58303,-2.6135,-0.93165,-1.9216,1.4064,0.87983,0.0099838,-0.18139,-0.81404,0.66954,1.8519,-0.26969,-0.65001,-0.43205,-0.37968,-0.43928,0.68932,1.3256,-0.91769,1.5727,-0.2227,-0.50949,-0.48934,1.1088,-0.55932,4
4.2036,6.0699,-4.1853,2.0789,0.62585,3.7892,0.11595,-6.5792,7.7855,-1.0331,-0.98573,0.50089,5.0437,-3.8558,-0.51005,-2.684,-4.8055,-2.3073,6.8576,-4.1834,-0.99702,4.6176,-5.466,2.9959,0.66333,5.1611,0.54145,-0.8766,-0.53221,-0.58479,-2.6461,-0.052314,3.0328,1.4525,0.41011,-2.5435,-0.34185,2.7197,1.2974,-0.56398,-0.90989,0.35357,2.4713,2.0506,0.13077,0.30517,-0.60631,-0.45918,-0.021128,-2.0043,-1.403,0.43081,-0.26061,0.81434,0.97664,-1.5554,-0.69556,-1.0606,-0.2252,1.0295,-3.0565,-1.2754,-0.016799,1.014,4
-5.5424,3.8899,-8.0185,1.9118,-2.7833,6.2684,0.26028,1.1861,4.4148,-8.6859,-0.45604,4.3426,2.6669,-1.3243,-0.34285,-1.9402,-1.0158,3.044,-2.128,5.0995,-3.9603,-1.2995,-0.61215,2.9488,-2.3392,-3.6692,1.2927,5.0097,2.7489,1.8515,1.0689,-2.0866,-1.0905,-5.0177,1.2584,1.9918,-3.1627,1.0866,-0.29643,-1.0132,1.3706,-2.6919,-0.95169,-1.8872,-0.53254,-1.2078,0.58352,-0.7221,0.17685,0.62873,-2.8306,0.73454,-0.18357,0.54336,1.181,2.0187,-1.4962,0.73128,-0.65273,1.2667,-1.0085,-0.27705,0.80963,-0.50939,4
